legislation_id,title,document_type,proposed_domain,proposed_subdomain,classification_confidence,classification_reasons,scope_status,pdf_match_status,local_pdf,text_layer_status,ocr_required,official_gazette_date,official_gazette_number,source_url,human_domain,human_subdomain,validity_status,approved_for_active_rag,reviewed_by,review_notes
45531,GEÇİŞ BELGELERİ DAĞITIM ESASLARI YÖNERGESİ,Yönerge,road_transport,international_permissions,0.87,road_transport: 'geçiş belgeleri' (+6),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Yönerge/45531_GEÇİŞ BELGELERİ DAĞITIM ESASLARI YÖNERGESİ.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45531,,,needs_verification,false,,
45533,UBAK İZİN BELGESİ DAĞITIM ESASLARI YÖNERGESİ,Yönerge,road_transport,international_permissions,0.9,road_transport: 'ubak izin' (+7),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Yönerge/45533_UBAK İZİN BELGESİ DAĞITIM ESASLARI YÖNERGESİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45533,,,needs_verification,false,,
45585,"T.C. ULAŞTIRMA, DENİZCİLİK VE HABERLEŞME BAKANLIĞI UHDESİNDE BULUNAN BİR KISIM İŞ VE İŞLEMLERİN TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ TARAFINDAN YÜRÜTÜLMESİ AMACIYLA YAPILAN YETKİLENDİRMEYE İLİŞKİN PROTOKOL",Sözleşme / Protokol,maritime,maritime,0.98,maritime: 'denizcilik' (+8) | maritime: 'denizci' (+7),out_of_scope,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Sözleşme Protokol/45585_T.C. ULAŞTIRMA, DENİZCİLİK VE HABERLEŞME BAKANLIĞI UHDESİNDE BULUNAN.pdf",available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45585,,,needs_verification,false,,
45592,STRATEJİ GELİŞTİRME BAŞKANLIĞININ 2011/1 SAYILI GENELGESİ,Kurum Genelgesi,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/45592_STRATEJİ GELİŞTİRME BAŞKANLIĞININ 20111 SAYILI GENELGESİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45592,,,needs_verification,false,,
45593,"T.C.ULAŞTIRMA, DENİZCİLİK VE HABERLEŞME BAKANLIĞI MÜSTEŞARLIĞININ 2014/2 SAYILI GENELGESİ",Kurum Genelgesi,maritime,maritime,0.98,maritime: 'denizcilik' (+8) | maritime: 'denizci' (+7),out_of_scope,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/45593_T.C.ULAŞTIRMA, DENİZCİLİK VE HABERLEŞME BAKANLIĞI MÜSTEŞARLIĞININ 201.pdf",available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45593,,,needs_verification,false,,
45594,"T.C.ULAŞTIRMA, DENİZCİLİK VE HABERLEŞME BAKANLIĞI MÜSTEŞARLIĞININ 2014/3 SAYILI GENELGESİ",Kurum Genelgesi,maritime,maritime,0.98,maritime: 'denizcilik' (+8) | maritime: 'denizci' (+7),out_of_scope,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/45594_T.C.ULAŞTIRMA, DENİZCİLİK VE HABERLEŞME BAKANLIĞI MÜSTEŞARLIĞININ 201.pdf",available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45594,,,needs_verification,false,,
45595,"T.C.ULAŞTIRMA, DENİZCİLİK VE HABERLEŞME BAKANLIĞI MÜSTEŞARLIĞININ 2014/4 SAYILI GENELGESİ",Kurum Genelgesi,maritime,maritime,0.98,maritime: 'denizcilik' (+8) | maritime: 'denizci' (+7),out_of_scope,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/45595_T.C.ULAŞTIRMA, DENİZCİLİK VE HABERLEŞME BAKANLIĞI MÜSTEŞARLIĞININ 201.pdf",available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45595,,,needs_verification,false,,
45598,STRATEJİ GELİŞTİRME BAŞKANLIĞININ 2014/5 SAYILI GENELGESİ,Kurum Genelgesi,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/45598_STRATEJİ GELİŞTİRME BAŞKANLIĞININ 20145 SAYILI GENELGESİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45598,,,needs_verification,false,,
45599,STRATEJİ GELİŞTİRME BAŞKANLIĞININ 2015/2 SAYILI GENELGESİ,Kurum Genelgesi,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/45599_STRATEJİ GELİŞTİRME BAŞKANLIĞININ 20152 SAYILI GENELGESİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45599,,,needs_verification,false,,
45672,TEHLİKELİ MAL VE KOMBİNE TAŞIMACILIK DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN 2015/TMKTDGM- 01/GENEL SAYILI GENELGESİ,Kurum Genelgesi,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/45672_TEHLİKELİ MAL VE KOMBİNE TAŞIMACILIK DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN 201.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45672,,,needs_verification,false,,
45983,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 272/2014 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/45983_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2722014 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45983,,,needs_verification,false,,
45986,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 27/2014 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/45986_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 272014 SAYILI UYGULAMA.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45986,,,needs_verification,false,,
45988,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/112 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/45988_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013112 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45988,,,needs_verification,false,,
45997,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/114 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/45997_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013114 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/45997,,,needs_verification,false,,
46000,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2014/253 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46000_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2014253 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46000,,,needs_verification,false,,
46001,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/245 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46001_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013245 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46001,,,needs_verification,false,,
46003,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/148 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46003_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013148 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46003,,,needs_verification,false,,
46006,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/147 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46006_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013147 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46006,,,needs_verification,false,,
46008,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/247 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46008_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013247 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46008,,,needs_verification,false,,
46010,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/246 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46010_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013246 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46010,,,needs_verification,false,,
46016,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/244 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46016_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013244 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46016,,,needs_verification,false,,
46017,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/178 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46017_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013178 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46017,,,needs_verification,false,,
46019,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/113 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46019_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013113 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46019,,,needs_verification,false,,
46021,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/170 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46021_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013170 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46021,,,needs_verification,false,,
46023,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2014/273 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46023_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2014273 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46023,,,needs_verification,false,,
46024,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/248 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46024_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013248 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46024,,,needs_verification,false,,
46026,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/179 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46026_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013179 SAYILI UYGULAM.pdf,ocr_required,True,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46026,,,needs_verification,false,,
46130,KIYI TESİSLERİ İŞLETME İZNİ VE YAPIM TALEPLERİ HAKKINDA GENELGE,Kurum Genelgesi,maritime,maritime,0.9,maritime: 'kıyı tesis' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/46130_KIYI TESİSLERİ İŞLETME İZNİ VE YAPIM TALEPLERİ HAKKINDA GENELGE.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46130,,,needs_verification,false,,
46131,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN ACİL DURUM YEDEKLEME PROSEDÜRLERİ HK 2013/136 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46131_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN ACİL DURUM YEDEKLEME PR.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46131,,,needs_verification,false,,
46132,DENİZ ULAŞTIRMASI GENEL MÜDÜRLÜĞÜNÜN 2006/7 SAYILI GENELGESİ,Kurum Genelgesi,maritime,maritime,0.97,maritime: 'deniz ulaştırması' (+10),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/46132_DENİZ ULAŞTIRMASI GENEL MÜDÜRLÜĞÜNÜN 20067 SAYILI GENELGESİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46132,,,needs_verification,false,,
46133,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN ACİL DURUMLAR HK. 2013/141 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46133_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN ACİL DURUMLAR HK. 20131.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46133,,,needs_verification,false,,
46134,ÇANAKKALE VE GELİBOLU LİMAN BAŞKANLIKLARI YEREL DENİZ TRAFİĞİ REHBERİ,Talimat / Talimatname / İç Emir,maritime,maritime,0.87,maritime: 'liman' (+6),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46134_ÇANAKKALE VE GELİBOLU LİMAN BAŞKANLIKLARI YEREL DENİZ TRAFİĞİ REHBERİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46134,,,needs_verification,false,,
46135,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN DENİZ RADAR SİSTEMLERİ HK.2013/138 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46135_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN DENİZ RADAR SİSTEMLERİ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46135,,,needs_verification,false,,
46136,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN DENİZDE HABERLEŞME KONULU 2013/144 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.64,maritime: 'deniz ve içsular' (+12) | Birden fazla ulaşım alanı işareti bulundu; insan kapsam kontrolü zorunlu (communications=8).,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46136_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN DENİZDE HABERLEŞME KONU.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46136,,,needs_verification,false,,
46137,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/59 SAYILI V UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46137_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 201359 SAYILI V UYGULA.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46137,,,needs_verification,false,,
46138,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/68 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46138_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 201368 SAYILI UYGULAMA.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46138,,,needs_verification,false,,
46139,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/210 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46139_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013210 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46139,,,needs_verification,false,,
46140,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/231 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46140_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013231 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46140,,,needs_verification,false,,
46143,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013/232 UYGULAMA TALİMA,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46143_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2013232 UYGULAMA TALİM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46143,,,needs_verification,false,,
46144,TEHLİKELİ MAL VE KOMBİNE TAŞIMACILIK DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN 2014 / TMKTDGM-02 / YOL KENARI DENETİMİ SAYILI GENELGESİ,Kurum Genelgesi,road_transport,general,0.95,road_transport: 'yol kenarı denetim' (+9),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Genelgesi/46144_TEHLİKELİ MAL VE KOMBİNE TAŞIMACILIK DÜZENLEME GENEL MÜDÜRLÜĞÜNÜN 201.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46144,,,needs_verification,false,,
46146,TEHLİKELİ MADDE FAALİYET BELGESİ DÜZENLENMESİNE İLİŞKİN USUL VE ESASLAR HAKKINDA YÖNERGE,Yönerge,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Yönerge/46146_TEHLİKELİ MADDE FAALİYET BELGESİ DÜZENLENMESİNE İLİŞKİN USUL VE ESASL.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46146,,,needs_verification,false,,
46148,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2014/267 SAYILIUYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46148_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2014267 SAYILIUYGULAMA.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46148,,,needs_verification,false,,
46149,DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2014/268 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'deniz ve içsular' (+12),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/46149_DENİZ VE İÇSULAR DÜZENLEME GENEL MÜDÜRLÜĞÜ'NÜN 2014268 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/46149,,,needs_verification,false,,
