hizmetId,hizmetAd,kurumHiyerarsik,detail_url
37290,Küresel Deniz Tehlike ve Güvenlik Sistemi (GMDSS) Cihazları Kıyıda Bakım Yetki Belgesinin Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > ACİL DURUM KOORDİNASYON VE HABERLEŞME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37290
40778,Hava ve deniz vasıtaları ile PLB (Şahsi Acil Durum Yer Belirten Cihaz) sahipli şahıslara Arama Kurtarma Hizmeti verilmesinin koordine edilmesi.,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > ACİL DURUM KOORDİNASYON VE HABERLEŞME DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40778
37105,Gemi Söküm Yetki Belgesinin Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37105
37106,"Tersane, Tekne İmal, Çekek Yerleri Yer Tespitinin Yapılması",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37106
37108,Gemi Geri Dönüşüm Tesis Dışında (Mahallinde Söküm) Gemi Geri Dönüşüm İzni Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37108
37119,"Tersane, Tekne İmal Yeri ve Çekek Yerleriyle İlgili Kira, Devir ve Tüzel Kişilik Değişiklikleri Taleplerinin Değerlendirilerek Görüş Verilmesi",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37119
37120,"İlan Edilen Tersane, Tekne İmal Yeri ve  Çekek Yeri Tahsislerine Başvurularının Alınması, Değerlendirilmesi",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37120
37121,"Tersane, Tekne İmal ve Çekek Yerleri İmar Planı Taleplerine Görüş Verilmesi",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37121
37123,"Tersane, Tekne İmal ve Çekek Yeri Organizasyonu ve Yerleşim Planının Onaylanması",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37123
37127,Tersane Tekne İmal Yeri ve Çekek Yerlerinin Denetlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37127
37128,Tersane veya Tekne İmal Yerlerinde Yüzer Havuzlara İşletme İzni Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37128
37130,Tersanelere veya Tekne İmal Yerlerine Yüzer Havuz ön iznin verilmesi ve bağlama planının onaylanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37130
37132,"Tersanelere, Tekne İmal Yerlerine ve Çekek Yerlerine İşletme İzni Verilmesi",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37132
37134,"Tersane, Tekne İmal Yeri ve  Çekek Yerine Kısmi İşletme İzni Verilmesi",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37134
37138,Tersane Tekne İmal ve Çekek Yeri Firmaların Gemi Sanayi Veri Tabanı(GSVP) Programına Kaydedilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37138
37140,Tersane Tekne İmal ve Çekek Yeri Tesislerine Üretici Kodu Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37140
83831,Gemi Geri Dönüşüm Tesisi dışında (Mahallinde Söküm) Gemi Geri Dönüşüm İzni İptali,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83831
42119,"Tersane, Tekne İmal Yeri ve Çekek Yeri Tahsis Duyurusu İlanının Yayınlattırılması",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=42119
42180,Kısmi İşletme İzni ve İşletme İzni Askıya Alınması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=42180
42181,Gemi Söküm Yetki Belgesinin İptal Edilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > TERSANELER DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=42181
84026,DD - Organizatör Yetki Belgesi Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > LOJİSTİK VE KOMBİNE TAŞIMACILIK DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=84026
112852,TMFB (Tehlikeli Madde Faaliyet Belgesi) Faaliyet Devir Sözleşmesi İşlemlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > TEHLİKELİ YÜK TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI > KARAYOLU TEHLİKELİ YÜK TAŞIMACILIĞI ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=112852
40736,Liman Tesisi Güvenlik Değerlendirilmesi Onayının Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40736
40739,Liman Tesisi Güvenlik Planı Onayının Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40739
39789,Liman Tesislerince atanan Liman Tesisi Güvenlik Sorumlusunun Onaylanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39789
37156,Gemi Trafik Hizmetleri Sistemlerinin Denetlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37156
37157,Türk Boğazları'nda Yapılacak Sportif Faaliyetlere İzin Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37157
37159,Gemilerin Uzak Mesafelerden Tanımlanması ve Takibi Sisteminden Elde Edilen Bilgilerin İlgili Kurum ve Kuruluşlarla Paylaşılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37159
37161,Uluslararası Liman Tesislerine Ait Liman Tesisi Güvenlik Sertifikası Düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37161
37164,Liman Tesislerine yönelik Tanınmış Güvenlik Kuruluşu (RSO) Yetkilendirilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37164
37168,Otomatik Tanımlama Sistemi Verilerinin Dağıtılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37168
37182,Kılavuzluk ve Römorkörcülük Hizmet İzni Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37182
37185,Yabancı Askeri Gemilerin Türk Limanlarını Ziyaret Etmesine Görüş Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37185
37187,Yabancı Askeri Gemilerin Türk Boğazlarından geçiş güvenliğine İlişkin Görüş Verilmesi ve geçişle ilgili liman başkanlıklarına bilgi verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ > DENİZ EMNİYETİ VE GÜVENLİĞİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37187
90559,Diğer Ülkelerde Haberleşme ve Dijital Dönüşüm Projeleri Geliştirilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DR. ÖMER FATİH SAYAN) > HABERLEŞME GENEL MÜDÜRLÜĞÜ > BİLGİ TEKNOLOJİLERİ DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=90559
83295,Ulusal Kamu Entegre Veri Merkezinin Kurulması ve İşletilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DR. ÖMER FATİH SAYAN) > HABERLEŞME GENEL MÜDÜRLÜĞÜ > BİLGİ TEKNOLOJİLERİ DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83295
83651,Havayoluyla Tehlikeli Madde Taşımacılığı (DGR) Eğitici Belgesi Vermek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83651
96375,Tehlikeli Madde Güvenlik Danışmanlarının (TMGD) Kişisel Bilgi Güncelleme İşlemlerini Yapması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=96375
91983,Tehlikeli Madde Güvenlik Danışmanlığı (TMGD) Eğitim Dönemlerine Kursiyer Ekleme-Silme İşlemi Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=91983
91985,Tehlikeli madde Güvenlik Danışmanı (TMGD) Eğitim Dönemlerine Ders Ekleme Çıkarma işlemi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=91985
91991,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=91991
92000,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sınav Giriş Belgesi Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92000
92001,Tehlikeli Madde Güvenlik Danışmanlarının(TMGD) Sınav Hakkı Sorgulaması Yapabilmeleri,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92001
92009,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sınav Başvuru-Ücret Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92009
92013,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sınav Sonuç Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92013
92019,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sınavı Toplu Sonuç Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92019
92021,Tehlikeli Madde Güvenlik Danışmanı(TMGD) Sınav Başvurusu ve Ücret Sorgulama Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92021
92028,Tehlikeli Madde Güvenlik Danışmanı(TMGD) Sınav Başvurusu  ve Güncellemesi Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92028
92031,Tehlikeli Madde Güvenlik Danışmanı (TMGD)Eğitim Dönemi Ders Listelemesi Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92031
92032,Tehlikeli Madde Güvenlik Danışmanlığı(TMGD)Eğitimleri Hakkında Duyurularını Takip Etmek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92032
92035,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Eğitim Dönemleri Listelemek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92035
92039,Tehlikeli Madde Güvenlik Danışmanlığı (TMGD) Eğitim Kuruluşlarını Sorgulamak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92039
92040,Tehlikeli madde Güvenlik Danışmanlığı(TMGD) Eğitmen Ders Listelenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92040
92042,Tehlikeli madde Güvenlik Danışmanı(TMGD) Yeni Eğitim Dönemi Açmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92042
92048,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Eğitimi Alan Kursiyeri Listelemek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92048
92049,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sınav Puanı Girişi Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92049
92051,Tehlikeli Madde Güvenlik Danışmanı(TMGD) Sertifika Doğrulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92051
92056,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sertifika İşlemleri Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92056
92065,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sertifika ve Eğitim Tamamlama Belgesi Sorgulama,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92065
92072,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sınav Başvuru İşlemlerini Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92072
